dsample,RMSE_LOO,MAE_LOO,R2_LOO,RMSE_surf,MAE_surf,R2_surf,RMSE_bLOO_out,MAE_bLOO_out,R2_bLOO_out,RMSE_bLOO_res,MAE_bLOO_res,R2_bLOO_res,RMSE_NDM_out,MAE_NDM_out,R2_NDM_out,RMSE_NDM_res,MAE_NDM_res,R2_NDM_res,outrange,resrange
sclust,0.05313979006836249,0.036947311475947486,0.9031000174748495,0.1804707553739168,0.13338800813195056,0.545547342280545,0.18652016633083396,0.1539614318162451,0.01052238367202731,0.1725216759282118,0.1445595289147645,0.04320114144942932,0.12713385689877754,0.09876733163187902,0.40366187124550196,0.12236936728270251,0.09372777901088199,0.43852156655223506,167637.44915218354,125782.34737190166
sregular,0.0901793807249024,0.06925883816945931,0.8648741216307522,0.0887958091746528,0.06718134244098373,0.8846281547400859,0.1413205713354269,0.11192333595013987,0.6028696553741206,0.1205143470762238,0.09376302254828167,0.72309009196034435,0.09131709496465402,0.06818555309870004,0.8584325246166619,0.08998982359435792,0.06820614448388174,0.8648585934311572,177784.20017699583,112900.78489311897
wregular,0.09067806758011347,0.06865907556786942,0.867684587014719,0.09403305600735463,0.07091561034889922,0.8813122354453413,0.2018163117232753,0.16022263997411482,0.1905085414798979,0.1704990070456753,0.12791102470213636,0.3723254535542793,0.09513380596793378,0.07195270623590758,0.8526690024933534,0.09302159312262126,0.07020220755865532,0.8511219100659999,275706.5238297831,204582.03136521846
random,0.09171415762112144,0.06340438749213392,0.85011075514287,0.10233956335334074,0.07727772852862987,0.8360723872901357,0.22507533990624154,0.1850382860776037,0.1791310331366556,0.1701418796228787,0.13138439964395018,0.4151405742003584,0.09452837568544911,0.06537934948702652,0.8346588294732905,0.0910840461307088,0.06276880663173895,0.8479034920552545,513148.5122683717,251278.9846748984
wclust,0.08903122676565266,0.06383253646944244,0.8963113036693636,0.08193200523882017,0.0631331560555678,0.9007926691284042,0.20465585480748716,0.17247786203937204,0.30652134277641063,0.18866160870793747,0.15809768545901054,0.39822940407771285,0.1185194874864913,0.08763704898607858,0.798303728558996,0.1200846594996096,0.08788941591949262,0.7897268663349306,188821.4175938846,135460.4042479382
sclust,0.09120982729943407,0.06822129652077644,0.8537857236620772,0.1240437577576776,0.09713100694901902,0.803828010854422,0.17512036744262632,0.14305194551384076,0.3865276398279318,0.18161000099309146,0.14811198723995436,0.3437291944234669,0.13379111433557597,0.10203443569273689,0.6355553741544864,0.1367809786041734,0.10453168715329222,0.6135292167586869,97207.50071462053,103817.29147846845
sregular,0.09815675081213385,0.0755536411125166,0.8415260103458636,0.08464034324369253,0.06536980784053674,0.9077549543351908,0.17176208076780639,0.13525712772980114,0.43502498489644514,0.12200695121512865,0.09617682015751441,0.7535778817421901,0.09680732647998516,0.07449484912273144,0.8415537040027113,0.09562530528513906,0.07348737517738188,0.8533872899701624,216764.7604355146,85473.03643288228
wregular,0.10378636550683391,0.07572129260096078,0.7915509218958399,0.0911103367830916,0.0698941454050772,0.9075735711724441,0.16013157318141855,0.13010675811752054,0.4067726189605357,0.13048294245027664,0.10215941892491032,0.6265128983988957,0.10112102323218088,0.07428840386665116,0.8047084850804858,0.10396611025250785,0.076224076902239285,0.7900930115793017,177163.5770679901,104672.40710970938
random,0.08672118090984321,0.06498965828314734,0.8877060166550302,0.09702646315204103,0.07554021813299265,0.8675621629705067,0.17016518191710087,0.12938422323973847,0.452435885618061,0.16591693276089567,0.12294907593366068,0.48422720294741894,0.09611347585738814,0.07096080672949552,0.8612019545863732,0.09452650161388197,0.06983472008183599,0.868968607775238,219947.85375020403,174792.56597477797
wclust,0.09806049298232579,0.07228552796872952,0.798968886806855,0.1174822769454354,0.08398747392815827,0.8302710793947778,0.23041436927041586,0.1962798019331197,0.031819442829161014,0.15883358193630034,0.12260227137722075,0.44010376016155034,0.10634309979882428,0.07919931963947911,0.7607124944644861,0.10370909918783142,0.07842473880703249,0.7743426918276464,374864.42192489916,139068.3582906472
sclust,0.05581617878255273,0.04080182526878702,0.9600648714624913,0.12981107209604822,0.0937608004508447,0.685873888120381,0.15358184973065703,0.12774773142984758,0.7077529139597435,0.09001632220802812,0.07259160274503754,0.8954181005900785,0.10975564648848334,0.08203922846075455,0.8478762266733906,0.07439973152922934,0.059387780586623896,0.9315747786048243,149342.0744516135,46946.11206347299
sregular,0.09648388880211647,0.073670887909387,0.8303321430696925,0.08658672645876335,0.0668672558981982,0.9162772484539932,0.15638045381719776,0.12237537942976742,0.43093946017789264,0.14645159245669565,0.11378174933879683,0.5111705429556216,0.09660990984155657,0.07407004243147745,0.8381821141023716,0.09709834549732176,0.07436390073189247,0.8340090990926994,178061.34562800569,152827.78130012192
wregular,0.09178805631303796,0.06787609363880939,0.8201569089452864,0.09817683443009341,0.0754790046781526,0.8673752480908951,0.16945304801661068,0.13364116636330572,0.3040749371275987,0.11860135397943586,0.08856535250326618,0.6822141430680747,0.09076290430831223,0.06765982566566517,0.8251985175086489,0.09576048868555045,0.06974089299427966,0.8002278116007802,256494.6032045077,107242.52079001971
random,0.09434540449928579,0.06765031085240344,0.8410910419652822,0.10187650334836378,0.0780023459194572,0.8509970490088343,0.15800723790374174,0.12840937219701706,0.45953623177229613,0.14427027005729362,0.11070475246090443,0.5620393739780961,0.09904089466204492,0.07222630034532397,0.8105148007159524,0.09452796242214247,0.06743846541347605,0.8348826355359908,184585.68654827733,115830.93230486989
wclust,0.08142467971589121,0.057372261522660666,0.8963796674579986,0.09671198641235311,0.07350814562783824,0.8649923512725168,0.25016238173309424,0.21167540008976435,0.020964414807266005,0.19113895720143187,0.14960387177662302,0.3243272359945812,0.10823696112604538,0.07734480492086461,0.8140474844135211,0.12063007719098129,0.08137340458769353,0.7500875306849554,322713.3845413555,141718.0634031821
sclust,0.06261991468909973,0.046625631707947056,0.9308855828534086,0.14619152041996522,0.09814734453597755,0.6392430366823958,0.17440166196147844,0.13864743073621763,0.46501541210439096,0.12130058574243555,0.09410744053305746,0.7259977243527896,0.11930406609079895,0.08532798753119694,0.7345931955746381,0.09188978908150641,0.06732272575945285,0.8449393799028143,137292.68384520503,73168.7763665092
sregular,0.10717139731381672,0.08015227803402916,0.8369656081562146,0.08084631652850836,0.061787131318238715,0.9100826898300873,0.17327966804865208,0.13897918545311558,0.4602103353623045,0.15221905179507167,0.1166240494117445,0.5954154392336437,0.10865838370978972,0.08155311720696005,0.8297864760516346,0.10636775714229378,0.07910483218391812,0.8363069762658121,247456.52700857978,143328.40247855586
wregular,0.08637142139893682,0.0637175412279788,0.8452828433416419,0.1005041500574404,0.07502811300325679,0.866101030194271,0.15424981305702318,0.1280790458946001,0.41370116195188594,0.10481861729481386,0.08294660757414894,0.7693098889135966,0.08647868167767933,0.06463048238093096,0.8432847497440664,0.08742120032563944,0.06446054094457102,0.8434958149167354,261876.7168152592,93980.2766518978
random,0.0933633111474303,0.0684767546515353,0.8423577160785318,0.09024017685417372,0.07030182722706675,0.9001778411713063,0.11698023066091462,0.08631652660546671,0.7224616538098281,0.141066334939612,0.10559373658061803,0.5522304868687521,0.09815510890823709,0.0711563666409417,0.8200352238380538,0.09927806333289359,0.07215563935475656,0.816196131952837,70774.66077771799,162245.4869046201
wclust,0.08388196607605351,0.06233359184794131,0.8604595417626395,0.15452838118797615,0.1068241881634134,0.6211328496910451,0.258592662069199,0.21624014116930465,0.0632950735503306,0.22808680610346965,0.19052829548659425,0.008530545602962358,0.10952522321553224,0.08232412487342954,0.745296820070111,0.10803117381007048,0.08255513326334456,0.7559091580842544,346061.4390850869,206569.1114227333
sclust,0.06897321855528923,0.049471223878421185,0.9047361417336609,0.1396827308591427,0.10215041284496598,0.654450003317484,0.23961899478618123,0.17509126329334765,0.04178032772281307,0.15501966187898822,0.1168104724452303,0.5685072980097844,0.10563751819458635,0.0751857654516818,0.7643295443013333,0.10224476676251854,0.07287744988077785,0.7801920713324688,431686.9942190981,133999.66123588645
sregular,0.10431773633343193,0.08064256964812458,0.8316996790434743,0.08436010829699322,0.0656131374350765,0.8981404059854106,0.19158354598792485,0.15338350721280952,0.32801557564931677,0.13513626235592563,0.10926857851507073,0.6856799491677036,0.10173662608608298,0.07950204157890181,0.8449734502186894,0.10040199173735023,0.0793226505748512,0.8494958406572249,273916.3309949895,112713.92963103447
wregular,0.08901742743283485,0.06907101671502572,0.8696004294606103,0.08610177200595664,0.06773932578641155,0.8942727502023179,0.15699694108937873,0.12283154924039678,0.519517407234094,0.12715300792768508,0.09858148913488131,0.6983429727473887,0.0931341555114386,0.07278690734114437,0.8569551043453048,0.09014744183839432,0.07119778066771074,0.8687784081400116,234496.73368456788,118856.84876735813
random,0.09359965546497993,0.07007448247410357,0.8096854669412139,0.10722247749435036,0.0796692443835743,0.8664837935082556,0.16515399360034852,0.13491394079531233,0.30461339483363753,0.15476454054744415,0.12457380773139495,0.37686119098278537,0.10402400528827951,0.0759041732610017,0.7383846096437582,0.10562046815935067,0.07523019009381533,0.7232242131715667,208435.31793137584,168580.32861799607
wclust,0.07363268726168117,0.05783816059716045,0.8824686644938213,0.12571974345370493,0.08440125466902178,0.7183539825336487,0.22294487332440777,0.19016389191508296,0.11693435003320637,0.1150198955582719,0.09771442395948494,0.749188990800036,0.08745851343165151,0.07017544086080664,0.8348782301327687,0.08649059522661266,0.0697425246464461,0.8424313446462013,411847.88644882606,75645.19211289409
sclust,0.06727784717793857,0.046656625137391175,0.8881674141068194,0.13664480943155113,0.10120092215690567,0.6888626794296406,0.16393582023398878,0.12978345706876365,0.32933929420254937,0.1791301006535992,0.14694324229267736,0.252512720291034,0.12256420750999078,0.0840816619254897,0.5776750235989683,0.12499711560513187,0.0866250869766871,0.5604766971402172,2009674.310018732,212371.29263279328
sregular,0.1017328518214367,0.07451347921495947,0.8214649543963235,0.09094683824847169,0.07150186601032124,0.8976657471897991,0.17195790659015248,0.1387020198758505,0.37236635813932767,0.12634829232682332,0.09299133521176565,0.683013539637539,0.10117513977421005,0.07326635383209525,0.8184880553694396,0.0998851484586703,0.07250734305514954,0.8353609777974621,229874.00912462902,88167.17198227377
wregular,0.09986277587695681,0.0746731864171281,0.8108087893545749,0.08863884359105584,0.06831768007747675,0.8945104686301136,0.16186851164504495,0.127167899045208,0.42595431437165177,0.12694821291266928,0.0998376802515005,0.6698901955951829,0.10203174533426773,0.07664533207133387,0.8014421924682139,0.10431374740194581,0.07809108052598834,0.7900041647114489,220956.61884726663,113052.1520882368
random,0.09582260096320919,0.07322816566789524,0.8749163607197897,0.07994021464023339,0.06278967273494274,0.9006104348659316,0.17675354642196694,0.13784545844147292,0.5158765419529254,0.1780342938316034,0.13877806577266816,0.5044824571660386,0.09841568754498228,0.07272060436942614,0.8627752638969083,0.09661555728271426,0.07283811414726077,0.8704961370528255,169062.8997273049,157183.81146097218
wclust,0.09190115539678116,0.06448552764219544,0.83028006570153845,0.09638892328301919,0.07353409273217085,0.8744471737640748,0.18531540791551274,0.14561198763529462,0.18861007778415617,0.14201670186562065,0.10478561601233981,0.5520935379958111,0.1104467337998934,0.07997143357201168,0.749049939833234,0.10841683681269382,0.07701860567235698,0.7584838121750248,168724.44353957823,101794.4963099404
sclust,0.07337907300851146,0.05385414251481494,0.9105559180070004,0.1279730359772241,0.0913556694036848,0.7173376340309767,0.19559516637977387,0.16326447595135618,0.24944012484806996,0.15670315762722525,0.12710477711475146,0.5656723366009019,0.1433107894394726,0.1027803325469171,0.6130415720357701,0.13602427518326546,0.09537554374128582,0.6509941796743612,170359.22668824275,108821.29843445121
sregular,0.10378037923110889,0.0776145351865063,0.8430764177888628,0.08852496264876634,0.06579507173153058,0.8764446145699946,0.172331823800402,0.1381544824037338,0.5145585333432212,0.13436540919803128,0.10593336516289367,0.729252127190055,0.10473791193583679,0.07559065733894436,0.8388570256860547,0.10635068596875938,0.07900383901895999,0.8338031709194546,235129.92667648866,132207.9750931622
wregular,0.09831519282811875,0.07472783599243896,0.806230398334402,0.09860962233242858,0.07568466935634409,0.8526139806589392,0.15542237340786877,0.12623989261605273,0.457963041936448,0.1085383124079077,0.08394025609221449,0.7515037551350724,0.09858535221952246,0.07568217712381747,0.8060219224267987,0.10056781911176069,0.07557140187544102,0.7945034892890526,250328.63581278667,50001.80145990367
random,0.09401517649207483,0.07021932642295955,0.8434821175869556,0.09505858009847282,0.07364359161406456,0.8776002057298248,0.2048813751976864,0.16238028109920521,0.18125721915889037,0.15685739736084836,0.11468511978185425,0.4795124543331687,0.09618663697096269,0.07482954172007741,0.8431025812620088,0.09507202819079436,0.07339924828290939,0.8420467105247885,290242.4555375165,167339.04505368476
wclust,0.08966295265828135,0.06747841065379946,0.8569821669580038,0.10591301385579575,0.07678258380093778,0.8339565637642153,0.14951494306155103,0.12980684548509772,0.576211560618707,0.11606464988613853,0.10038686332337558,0.7721144662428554,0.09726968289162669,0.07495824476451303,0.8290635947093559,0.09492009877354245,0.07415878651804601,0.8378178696858058,177518.7664163427,99575.53169205245
sclust,0.05562839861493353,0.04052876208340128,0.9186437350759623,0.15132020405314375,0.1057765289630439,0.6094106744491854,0.16870279907788407,0.1218599767585968,0.19632589869660105,0.11783339913691787,0.09220153313541785,0.5860907312770286,0.11011113911780517,0.08204019064661737,0.6408806612307787,0.0943721622702213,0.07060832936792323,0.7430048914182229,145947.9379682252,77427.51453180697
sregular,0.09823915155307783,0.076542422980834,0.8621422646826181,0.08589912660220891,0.06626080435871319,0.895373671522372,0.1752680213999329,0.14197050362642583,0.41832661766379703,0.12880201683805168,0.10060630203673249,0.7326833489184315,0.10368481993961577,0.07900531683647366,0.8299339526273468,0.10064117735084414,0.07541438495015339,0.8436061638213158,212706.66186243907,85730.21375521031
wregular,0.09030062955524305,0.06906380478461273,0.8473654725255431,0.09670888593606046,0.07403441994476938,0.870735215817633,0.18084127341772452,0.15362469629361605,0.3262969617741076,0.11455288861882458,0.09343035726656206,0.7320865780649646,0.08914850481819712,0.07012514667493912,0.8542698433560941,0.08909840844349412,0.0683104029096632,0.8526000121184957,287716.5984017924,86045.6260001041
random,0.09793437091180547,0.07064331941790568,0.817109835061169,0.10271328557727512,0.07301622719408563,0.8390490047746293,0.1548470515608003,0.1275778512765638,0.4964203364141701,0.14252741435336166,0.11525221419597043,0.5721923562074658,0.10146764538216378,0.07494233350040701,0.7996786110417929,0.10244534876559588,0.07472211553143493,0.7933904808483794,187486.3788330357,145985.54571510263
